neighborhood,latitude,longitude,venue_name,venue_latitude,venue_longitude,venue_type
North Burnet,30.4051334,-97.7159651,Kendra Scott,30.402608,-97.725724,Jewelry Store
North Burnet,30.4051334,-97.7159651,Central Park at The Domain,30.39875701164335,-97.72316119265734,Park
North Burnet,30.4051334,-97.7159651,The Park at The Domain,30.40313888349391,-97.72367017058379,Bar
North Burnet,30.4051334,-97.7159651,Orangetheory Fitness,30.39992754,-97.7229331,Gym
North Burnet,30.4051334,-97.7159651,Viva Day Spa,30.40156,-97.72225,Spa
North Burnet,30.4051334,-97.7159651,Aloft Austin at The Domain,30.402759226168033,-97.72369318949592,Hotel
North Burnet,30.4051334,-97.7159651,Kiehl's Since 1851,30.4030841,-97.7222273,Cosmetics Shop
North Burnet,30.4051334,-97.7159651,Balcones Community Park,30.413065680720027,-97.7198154384904,Park
North Burnet,30.4051334,-97.7159651,Neiman Marcus,30.403874425508885,-97.72446859258308,Department Store
North Burnet,30.4051334,-97.7159651,CorePower Yoga,30.4001189,-97.7232971,Yoga Studio
North Burnet,30.4051334,-97.7159651,Chi'Lantro BBQ,30.398991610373834,-97.7211889550104,Korean Restaurant
North Burnet,30.4051334,-97.7159651,Juicy Couture,30.403133682440995,-97.72503038101326,Boutique
North Burnet,30.4051334,-97.7159651,AT&T,30.405337434300368,-97.72072748867515,Mobile Phone Shop
North Burnet,30.4051334,-97.7159651,Residence Inn by Marriott Austin Northwest/The Domain Area,30.398007539413577,-97.71873772144312,Hotel
North Burnet,30.4051334,-97.7159651,Coach,30.402841731849204,-97.72515108318109,Accessories Store
North Burnet,30.4051334,-97.7159651,Nespresso,30.403022,-97.725281,Coffee Shop
North Burnet,30.4051334,-97.7159651,Somersault,30.402882975644552,-97.72387729165824,Cocktail Bar
North Burnet,30.4051334,-97.7159651,Lilly Pulitzer,30.402304675733376,-97.72565017713228,Boutique
North Burnet,30.4051334,-97.7159651,Tory Burch,30.402937976229047,-97.72477273744244,Women's Store
North Burnet,30.4051334,-97.7159651,Restoration Hardware,30.40395203008333,-97.7210778319173,Furniture / Home Store
North Burnet,30.4051334,-97.7159651,Cyclone Anaya’s Tex-Mex Cantina,30.403297656664023,-97.7217281298053,Tex-Mex Restaurant
North Burnet,30.4051334,-97.7159651,Sugarfina,30.403555854743605,-97.72183626634138,Candy Store
North Burnet,30.4051334,-97.7159651,Chase Bank,30.40539884334299,-97.7228890699406,Bank
North Burnet,30.4051334,-97.7159651,francesca's,30.403434000000004,-97.722601,Boutique
North Burnet,30.4051334,-97.7159651,La Quinta Inn & Suites Austin Mopac at The Domain,30.40678877,-97.71882434,Hotel
North Burnet,30.4051334,-97.7159651,Sunglass Hut,30.402415,-97.72591,Accessories Store
North Burnet,30.4051334,-97.7159651,Burberry,30.402604,-97.72565,Clothing Store
North Burnet,30.4051334,-97.7159651,Moonie's Burger House,30.407154559765143,-97.71316060151804,Burger Joint
North Burnet,30.4051334,-97.7159651,Gong Cha,30.400268,-97.723187,Bubble Tea Shop
North Burnet,30.4051334,-97.7159651,Tommy Bahama,30.402339996729285,-97.72574576356197,Clothing Store
North Burnet,30.4051334,-97.7159651,Wonderbar,30.401429,-97.722711,Bar
North Burnet,30.4051334,-97.7159651,7-Eleven,30.409666828592,-97.7155150473117,Convenience Store
North Burnet,30.4051334,-97.7159651,Toulouse Cafe & Bar,30.403095859791236,-97.72173508902252,Café
North Burnet,30.4051334,-97.7159651,Mia Italian Tapas & Bar,30.400811104827554,-97.72305307714072,Italian Restaurant
North Burnet,30.4051334,-97.7159651,Taverna Pizzeria & Risotteria,30.40314466985076,-97.72161968495715,Italian Restaurant
North Burnet,30.4051334,-97.7159651,Gym at Radius at The Domain,30.40427458039357,-97.71311044692993,Gym
North Burnet,30.4051334,-97.7159651,Gracy Food Mart,30.407165316059423,-97.71315718049745,Convenience Store
North Burnet,30.4051334,-97.7159651,New York Life,30.401874542236328,-97.71570587158203,Insurance Office
North Burnet,30.4051334,-97.7159651,SPUN Ice Cream,30.405881141391745,-97.72107228461088,Food Truck
North Burnet,30.4051334,-97.7159651,Capital One Café,30.404971,-97.72115,Bank
North Burnet,30.4051334,-97.7159651,Spectrum,30.409809,-97.714697,Home Service
North Burnet,30.4051334,-97.7159651,IBM Terra Nova Park,30.40370280672911,-97.70967925137873,Park
North Burnet,30.4051334,-97.7159651,DFG Noodles -- Research Park Plaza,30.40000582491913,-97.71137871139867,Food Truck
North Burnet,30.4051334,-97.7159651,Salvation Pizza - Rock Rose,30.4010799018006,-97.7227822401486,Pizza Place
North Burnet,30.4051334,-97.7159651,Schwab Way Campus,30.399067731031867,-97.71156767223698,Business Service
North Burnet,30.4051334,-97.7159651,Snappy Snacks Taco Truck,30.39805800481427,-97.71764650371836,Food Truck
North Burnet,30.4051334,-97.7159651,Birds Barbershop,30.400741467389654,-97.72302744851565,Health & Beauty Service
North Burnet,30.4051334,-97.7159651,Northland At Stonehollow,30.402080807619708,-97.70775029611451,Residential Building (Apartment / Condo)
North Shoal Creek,30.364689,-97.7350238,Alamo Drafthouse Cinema,30.35988859103029,-97.73479320547185,Movie Theater
North Shoal Creek,30.364689,-97.7350238,Zen Japanese Food Fast,30.36013530597533,-97.73740686295062,Japanese Restaurant
North Shoal Creek,30.364689,-97.7350238,Jack Allen's Kitchen,30.36122966988891,-97.73984599409718,American Restaurant
North Shoal Creek,30.364689,-97.7350238,Body Business - Anderson Ln,30.359840554902036,-97.73462347083884,Gym
North Shoal Creek,30.364689,-97.7350238,Madam Mam's,30.35958911009257,-97.73471126904451,Thai Restaurant
North Shoal Creek,30.364689,-97.7350238,Starbucks,30.3598,-97.73793,Coffee Shop
North Shoal Creek,30.364689,-97.7350238,Eldorado Cafe,30.361686495144937,-97.74175502634068,Mexican Restaurant
North Shoal Creek,30.364689,-97.7350238,OneTaco,30.359555356601067,-97.7357896757482,Taco Place
North Shoal Creek,30.364689,-97.7350238,P. Terry's Burger Stand,30.367045972521673,-97.72768642329058,Burger Joint
North Shoal Creek,30.364689,-97.7350238,Precision Camera & Video,30.357870479955636,-97.73242006423621,Camera Store
North Shoal Creek,30.364689,-97.7350238,Hopdoddy Burger Bar,30.3576645,-97.73315,Burger Joint
North Shoal Creek,30.364689,-97.7350238,Benold's Jewelers,30.359965999999996,-97.73656,Jewelry Store
North Shoal Creek,30.364689,-97.7350238,Terra Toys,30.35776305030722,-97.7316552400589,Toy / Game Store
North Shoal Creek,30.364689,-97.7350238,San Francisco Bakery & Café,30.359358250462176,-97.73551712912878,Bakery
North Shoal Creek,30.364689,-97.7350238,Dragon's Lair Comics & Fantasy,30.3575044,-97.7321061,Comic Shop
North Shoal Creek,30.364689,-97.7350238,DeSano Pizzeria Napoletana,30.358556642176346,-97.73068935614542,Pizza Place
North Shoal Creek,30.364689,-97.7350238,Star Of India,30.359569278940864,-97.73667523211499,Indian Restaurant
North Shoal Creek,30.364689,-97.7350238,Korea House,30.35931399249228,-97.7342896013102,Korean Restaurant
North Shoal Creek,30.364689,-97.7350238,Conans Pizza North,30.357547491259414,-97.73104972422823,Pizza Place
North Shoal Creek,30.364689,-97.7350238,Epoch Coffee: Circa13,30.359314427973658,-97.7348097593212,Coffee Shop
North Shoal Creek,30.364689,-97.7350238,CVS pharmacy,30.35880446825044,-97.736124982028,Pharmacy
North Shoal Creek,30.364689,-97.7350238,The Common Interest Karaoke Bar & Grill,30.366191597394067,-97.72914413257159,Karaoke Bar
North Shoal Creek,30.364689,-97.7350238,Tarka Indian Kitchen,30.357091299311936,-97.73532224953567,Indian Restaurant
North Shoal Creek,30.364689,-97.7350238,Cabo Bob’s,30.360691539304714,-97.740572184899,Burrito Place
North Shoal Creek,30.364689,-97.7350238,Cover 3,30.358519151831068,-97.7350613285973,Sports Bar
North Shoal Creek,30.364689,-97.7350238,Bartlett's,30.356800237752125,-97.73125290870667,Steakhouse
North Shoal Creek,30.364689,-97.7350238,Thundercloud Subs,30.357681070350353,-97.73094717900622,Sandwich Place
North Shoal Creek,30.364689,-97.7350238,Jersey Mike's Subs,30.358577,-97.73464,Sandwich Place
North Shoal Creek,30.364689,-97.7350238,Marakesh Cafe & Grill,30.36649039408982,-97.74077538574497,Mediterranean Restaurant
North Shoal Creek,30.364689,-97.7350238,Yogurtland,30.356633,-97.735317,Dessert Shop
North Shoal Creek,30.364689,-97.7350238,James Avery Artisan Jewelry,30.35993636166525,-97.73695228616411,Jewelry Store
North Shoal Creek,30.364689,-97.7350238,Gym One,30.362185202969375,-97.74184266361101,Gym
North Shoal Creek,30.364689,-97.7350238,Yumilicious Yogurt,30.359040796260647,-97.73503848975965,Frozen Yogurt Shop
North Shoal Creek,30.364689,-97.7350238,Einstein Bros Bagels,30.361227708425034,-97.74046495556826,Bagel Shop
North Shoal Creek,30.364689,-97.7350238,Shu Shu's Asian Cuisine,30.36323640037842,-97.7285520710945,Asian Restaurant
North Shoal Creek,30.364689,-97.7350238,Short Stop,30.360624695497837,-97.74069222202078,Burger Joint
North Shoal Creek,30.364689,-97.7350238,Lowe's,30.3645273,-97.7412824,Hardware Store
North Shoal Creek,30.364689,-97.7350238,Petticoat Fair,30.356064695216343,-97.73585323608148,Lingerie Store
North Shoal Creek,30.364689,-97.7350238,Jason's Deli,30.357374,-97.731094,Food Truck
North Shoal Creek,30.364689,-97.7350238,Sun & Ski,30.357979491131218,-97.7326566996434,Sporting Goods Shop
North Shoal Creek,30.364689,-97.7350238,GameStop,30.35653015432872,-97.73532868578761,Video Game Store
North Shoal Creek,30.364689,-97.7350238,Dairy Queen,30.36317239500162,-97.7294667440958,Ice Cream Shop
North Shoal Creek,30.364689,-97.7350238,Luby's,30.368387,-97.743993,Comfort Food Restaurant
North Shoal Creek,30.364689,-97.7350238,Whataburger,30.358684193833593,-97.73705720901489,Burger Joint
North Shoal Creek,30.364689,-97.7350238,Pillow Playground,30.368579864501953,-97.73255920410156,Playground
North Shoal Creek,30.364689,-97.7350238,Pho Thaison,30.357756157664365,-97.7328887713692,Vietnamese Restaurant
North Shoal Creek,30.364689,-97.7350238,Fresh Plus,30.358201356839416,-97.73891666262152,Grocery Store
North Shoal Creek,30.364689,-97.7350238,Trudy's North Star,30.37064609930455,-97.72753018080297,Mexican Restaurant
North Shoal Creek,30.364689,-97.7350238,Dos Batos Tacos,30.35684943878038,-97.7350735907898,Taco Place
North Shoal Creek,30.364689,-97.7350238,Chipotle Mexican Grill,30.358628779794675,-97.73474162207276,Mexican Restaurant
North Shoal Creek,30.364689,-97.7350238,Sorrento's Coffee,30.360564947024653,-97.74051105793349,Coffee Shop
North Shoal Creek,30.364689,-97.7350238,Waterloo Ice House,30.3679235,-97.7281608,American Restaurant
North Shoal Creek,30.364689,-97.7350238,Garbo A Salon,30.355911081577993,-97.73583063099505,Salon / Barbershop
North Shoal Creek,30.364689,-97.7350238,Water 2 Wine,30.362011242026902,-97.74208619273838,Winery
North Shoal Creek,30.364689,-97.7350238,Schlotzsky's,30.356343961020098,-97.73234593568372,Restaurant
North Shoal Creek,30.364689,-97.7350238,Sandy's Shoes,30.356735294802018,-97.73509817983852,Shoe Store
North Shoal Creek,30.364689,-97.7350238,Austin Subaru,30.359704582073434,-97.73093739166256,Auto Dealership
North Shoal Creek,30.364689,-97.7350238,Daily Juice Cafe,30.368897680045905,-97.72879732742541,Juice Bar
North Shoal Creek,30.364689,-97.7350238,Slick Willie's Family Pool,30.366677022433215,-97.72904857815287,Pool Hall
North Shoal Creek,30.364689,-97.7350238,grapevine salons,30.362817237402243,-97.74166250605656,Cosmetics Shop
North Shoal Creek,30.364689,-97.7350238,PURE Bikram Yoga (North Austin),30.356782847608585,-97.7358432347675,Yoga Studio
North Shoal Creek,30.364689,-97.7350238,Bill Miller Bar-B-Q,30.359563080774066,-97.72968713023931,Cuban Restaurant
North Shoal Creek,30.364689,-97.7350238,Walmart Pharmacy,30.3574958139535,-97.7338123255814,Pharmacy
North Shoal Creek,30.364689,-97.7350238,Sea of Beads,30.357931,-97.73188,Hobby Shop
North Shoal Creek,30.364689,-97.7350238,Donut Crown,30.357815171729108,-97.7307760341288,Donut Shop
North Shoal Creek,30.364689,-97.7350238,Austin Shoe Hospital,30.361617338739883,-97.7289892978198,Shoe Store
North Shoal Creek,30.364689,-97.7350238,Nosh & Bevvy,30.365413996297406,-97.72880162580414,Pub
North Shoal Creek,30.364689,-97.7350238,GNC,30.35578506505546,-97.73375935230237,Supplement Shop
North Shoal Creek,30.364689,-97.7350238,Cinnabon,30.356411845971163,-97.73219396484551,Bakery
North Shoal Creek,30.364689,-97.7350238,Buddy's,30.368977574642745,-97.72720485979283,Dive Bar
North Shoal Creek,30.364689,-97.7350238,Costume World,30.36110909368187,-97.72907447211631,Costume Shop
North Shoal Creek,30.364689,-97.7350238,Shell,30.3624443808328,-97.72967330508143,Gas Station
North Shoal Creek,30.364689,-97.7350238,Mattress Firm,30.35774040222168,-97.73004150390625,Mattress Store
North Shoal Creek,30.364689,-97.7350238,Verizon Authorized Retailer — Cellular Sales,30.357684999999996,-97.729989,Mobile Phone Shop
North Shoal Creek,30.364689,-97.7350238,U-Haul Moving & Storage at Burnet Rd & Hwy 183 S,30.370210797535623,-97.72834877045341,Storage Facility
North Shoal Creek,30.364689,-97.7350238,Which Wich? Superior Sandwiches,30.35593286091011,-97.73368572963261,Sandwich Place
North Shoal Creek,30.364689,-97.7350238,Walgreens,30.3565942,-97.7330622,Pharmacy
North Shoal Creek,30.364689,-97.7350238,Kafe Eclectic,30.369282459570318,-97.74181318142018,Restaurant
North Shoal Creek,30.364689,-97.7350238,Boot Camp U - Arboretum,30.368915557861328,-97.73352813720703,Gym / Fitness Center
North Shoal Creek,30.364689,-97.7350238,Quik Print,30.368721999999998,-97.73746700000001,Paper / Office Supplies Store
North Shoal Creek,30.364689,-97.7350238,Itech Electronics,30.363908000000002,-97.729537,Electronics Store
North Shoal Creek,30.364689,-97.7350238,Sleepworld,30.366178,-97.7277,Furniture / Home Store
North Shoal Creek,30.364689,-97.7350238,Primitives,30.360463426035437,-97.72922907232552,Furniture / Home Store
North Shoal Creek,30.364689,-97.7350238,Hawaiian Bros.,30.359067,-97.729705,Restaurant
North Shoal Creek,30.364689,-97.7350238,View Of The Train,30.368646250817253,-97.74292484310222,Scenic Lookout
North Shoal Creek,30.364689,-97.7350238,Catstrong Fire Restoration of Austin,30.356249393615318,-97.73670315742491,Home Service
North Shoal Creek,30.364689,-97.7350238,Cash America Pawn,30.357162,-97.730132,Pawn Shop
Oak Hill,30.231431,-97.865314,Via 313 Pizzeria,30.232995408527326,-97.86546528339386,Pizza Place
Oak Hill,30.231431,-97.865314,JuiceLand,30.233721227148433,-97.86561439739928,Juice Bar
Oak Hill,30.231431,-97.865314,Hecho en Mexico,30.228487248666553,-97.86340083565142,Mexican Restaurant
Oak Hill,30.231431,-97.865314,Painting with a Twist South Austin,30.23274833473539,-97.86561646627047,Art Gallery
Oak Hill,30.231431,-97.865314,Chen Z,30.233419494872145,-97.86581693685837,Asian Restaurant
Oak Hill,30.231431,-97.865314,Sweet Treets Bakery,30.233450560210553,-97.86576961826201,Bakery
Oak Hill,30.231431,-97.865314,Hampton Inn by Hilton,30.233855,-97.8606732,Hotel
Oak Hill,30.231431,-97.865314,Austin Custom Winery,30.235096692913743,-97.87436826869067,Winery
Oak Hill,30.231431,-97.865314,Austin Pizza Garden,30.235799921116868,-97.85902594997233,Pizza Place
Oak Hill,30.231431,-97.865314,T-Mobile,30.232724475910377,-97.86514858532479,Mobile Phone Shop
Oak Hill,30.231431,-97.865314,H-E-B,30.234958,-97.873891,Grocery Store
Oak Hill,30.231431,-97.865314,Hertz,30.233034,-97.865783,Rental Car Location
Oak Hill,30.231431,-97.865314,Redbox,30.230645122880308,-97.86431328005594,Video Store
Oak Hill,30.231431,-97.865314,Oak Hill Youth Sports Association Fields,30.23419096457056,-97.85601900566196,Baseball Field
Oak Hill,30.231431,-97.865314,Walgreens,30.2307065,-97.8641373,Pharmacy
Oak Hill,30.231431,-97.865314,Starbucks,30.232469597842808,-97.87410955006129,Coffee Shop
Oak Hill,30.231431,-97.865314,Detour Neighborhood Bar,30.232871354916178,-97.86484225464608,Bar
Oak Hill,30.231431,-97.865314,SUBWAY,30.233450286389058,-97.86603248243262,Sandwich Place
Oak Hill,30.231431,-97.865314,Circle K,30.2350115,-97.8617357,Convenience Store
Oak Hill,30.231431,-97.865314,Pizza Hut,30.2354477,-97.8614815,Pizza Place
Oak Hill,30.231431,-97.865314,Petco,30.234934000000003,-97.873941,Pet Store
Oak Hill,30.231431,-97.865314,Red's Indoor Range South,30.23580943664801,-97.85663164347545,Gun Range
Oak Hill,30.231431,-97.865314,Chinos & Gringos,30.233460402071074,-97.86588060609238,Restaurant
Oak Hill,30.231431,-97.865314,Jack in the Box,30.231340779355694,-97.86442056298256,Fast Food Restaurant
Oak Hill,30.231431,-97.865314,Redbox,30.234934000000003,-97.873941,Video Store
Oak Hill,30.231431,-97.865314,Avis Car Rental,30.234934000000003,-97.873941,Rental Car Location
Oak Hill,30.231431,-97.865314,Little Caesars Pizza,30.234934000000003,-97.873941,Pizza Place
Oak Hill,30.231431,-97.865314,Claire's,30.23314613897608,-97.87542058517465,Accessories Store
Oak Hill,30.231431,-97.865314,Your Mom's Burger Bar,30.23347864187199,-97.8656905718491,Burger Joint
Oak Hill,30.231431,-97.865314,Capitol Liquor,30.23293509315113,-97.8647493281291,Liquor Store
Oak Hill,30.231431,-97.865314,Croissant Time,30.2336963052593,-97.86562082504065,French Restaurant
Oak Hill,30.231431,-97.865314,Nail Pro,30.235214,-97.86186938,Cosmetics Shop
Oak Hill,30.231431,-97.865314,Felicia's Scrapbooks,30.23534135992572,-97.86181200009264,Arts & Crafts Store
Oak Hill,30.231431,-97.865314,Oak Hill Activity Center,30.23778630181403,-97.86709814294392,Gym
Oak Hill,30.231431,-97.865314,NXP Cafeteria,30.237960815429688,-97.8637924194336,Cafeteria
Oak Hill,30.231431,-97.865314,Malone Specialty Coffee,30.233378,-97.872696,Coffee Shop
Oak Hill,30.231431,-97.865314,Prosperity Bank,30.232684056624237,-97.87349582496702,Bank
Oak Hill,30.231431,-97.865314,Convict hill quarry park,30.226734161376953,-97.87255096435547,Trail
Oak Hill,30.231431,-97.865314,Freescale Cafeteria,30.23932078082256,-97.8659692911477,Cafeteria
Oak Hill,30.231431,-97.865314,Lamb's Tire & Automotive - 290 West,30.235502,-97.857217,Automotive Shop
Oak Hill,30.231431,-97.865314,Texenza Coffee (Satellite),30.239513971422078,-97.86695117244945,Coffee Shop
Oak Hill,30.231431,-97.865314,The Canine Center for Training and Behavior,30.237538708557572,-97.8717810948608,Dog Run
Oak Hill,30.231431,-97.865314,"The ""Y"" In Oak Hill",30.23341253753693,-97.87479400634766,Intersection
Oak Hill,30.231431,-97.865314,Once Upon a Child - South Austin,30.235353469848633,-97.87467956542969,Kids Store
Old West Austin,30.296822,-97.7548514,BFREE YOGA,30.29806561932438,-97.74736730857273,Yoga Studio
Old West Austin,30.296822,-97.7548514,Shoal Creek Trail,30.298944674737953,-97.74746417999268,Trail
Old West Austin,30.296822,-97.7548514,Musashino Sushi Dokoro,30.2979174020733,-97.74739048623567,Sushi Restaurant
Old West Austin,30.296822,-97.7548514,Tarrytown Park,30.297023133463014,-97.75978034161713,Park
Old West Austin,30.296822,-97.7548514,McBride's Guns,30.298854565401175,-97.74705676831415,Gun Shop
Old West Austin,30.296822,-97.7548514,Senior Activity Center - Lamar,30.297332842241573,-97.74794697761536,Community Center
Old West Austin,30.296822,-97.7548514,Reed Park,30.303886958843936,-97.75773116896949,Park
Old West Austin,30.296822,-97.7548514,Shoal Creek Dog Park,30.292332199747246,-97.7496357879637,Dog Run
Old West Austin,30.296822,-97.7548514,Bailey Park,30.30395069726207,-97.75774706089703,Park
Old West Austin,30.296822,-97.7548514,Food Trucktopia,30.299231544621268,-97.75799751104077,Food Truck
Old West Austin,30.296822,-97.7548514,Better Bronze Mobile Airbrush Tanning,30.297553782279895,-97.75995013735472,Tanning Salon
Old West Austin,30.296822,-97.7548514,Public Hi-Fi,30.296626032303905,-97.76144117372125,Recording Studio
Old West Austin,30.296822,-97.7548514,Jennifer's Gardens,30.300801,-97.747783,Garden Center
Old West Austin,30.296822,-97.7548514,The Renner Project,30.299854278564453,-97.74675750732422,Furniture / Home Store
Old West Austin,30.296822,-97.7548514,Austin Simply Fit,30.29998016357422,-97.74602508544922,Gym
Old West Austin,30.296822,-97.7548514,RBFCU - Credit Union,30.30111857727054,-97.74612385454168,Credit Union
Onion Creek,30.140056,-97.781803,Onion Creek Club,30.13646,-97.79009,Golf Course
Onion Creek,30.140056,-97.781803,onion creek golf,30.14003315558684,-97.78501009703409,Golf Course
Onion Creek,30.140056,-97.781803,Onion Creek Tennis Club,30.13475027892043,-97.78885850594669,Tennis Court
Onion Creek,30.140056,-97.781803,Lennar at Bradshaw Crossing,30.139299392700195,-97.77228546142578,Home Service
Rosedale,30.3133901,-97.7448982,Ramsey Park and Pool,30.312750314611247,-97.74354020748069,Park
Rosedale,30.3133901,-97.7448982,Draught House Pub & Brewery,30.31094253641775,-97.7427184598314,Brewery
Rosedale,30.3133901,-97.7448982,Upper Crust Bakery,30.315783070385187,-97.74157778133488,Bakery
Rosedale,30.3133901,-97.7448982,Uchiko,30.310836283619356,-97.73977168810309,Japanese Restaurant
Rosedale,30.3133901,-97.7448982,Bark 'n' Purr,30.317129162448985,-97.74092681240973,Pet Store
Rosedale,30.3133901,-97.7448982,Tacodeli,30.31043169411083,-97.74001697215408,Taco Place
Rosedale,30.3133901,-97.7448982,Houndstooth Coffee,30.310505864789413,-97.73993909784184,Coffee Shop
Rosedale,30.3133901,-97.7448982,La Cocina de Consuelo,30.31609505325826,-97.74141714437873,Mexican Restaurant
Rosedale,30.3133901,-97.7448982,Guac and Roll,30.311115908222952,-97.74266490631553,Food Truck
Rosedale,30.3133901,-97.7448982,Stinson's,30.31533701999298,-97.7418420097638,Coffee Shop
Rosedale,30.3133901,-97.7448982,The Steeping Room,30.312640598619975,-97.7385780914296,Tea Room
Rosedale,30.3133901,-97.7448982,People's Pharmacy - Central,30.308961024605377,-97.7411383942337,Pharmacy
Rosedale,30.3133901,-97.7448982,Rudy's Country Store & Bar-B-Q,30.3074083,-97.7421901,BBQ Joint
Rosedale,30.3133901,-97.7448982,Central Market,30.3076098,-97.7398761,Gourmet Shop
Rosedale,30.3133901,-97.7448982,Pacha,30.317373477018837,-97.74058812403945,Coffee Shop
Rosedale,30.3133901,-97.7448982,Anderson's Coffee Co,30.308382199768992,-97.75035542414014,Coffee Shop
Rosedale,30.3133901,-97.7448982,Pinthouse Pizza,30.318748475071835,-97.7390860867844,Pizza Place
Rosedale,30.3133901,-97.7448982,Kerbey Lane Café,30.30803,-97.75047,Café
Rosedale,30.3133901,-97.7448982,Central Market Café,30.30710935172369,-97.7402104056284,Café
Rosedale,30.3133901,-97.7448982,Taco Shack,30.314626501845524,-97.74197963346708,Taco Place
Rosedale,30.3133901,-97.7448982,"Teo Espresso, Gelato & Bella Vita",30.30650932724079,-97.74522194114647,Ice Cream Shop
Rosedale,30.3133901,-97.7448982,Picnik,30.318880849972338,-97.7390659601012,Restaurant
Rosedale,30.3133901,-97.7448982,Taco Shack,30.308235032071643,-97.74158074512103,Mexican Restaurant
Rosedale,30.3133901,-97.7448982,Starbucks,30.312695,-97.73842,Coffee Shop
Rosedale,30.3133901,-97.7448982,Lauterstein-Conway Massage School & Clinic,30.317994810363643,-97.73932783518718,Trade School
Rosedale,30.3133901,-97.7448982,Austin Flower Company,30.30778743987544,-97.75122397721039,Flower Shop
Rosedale,30.3133901,-97.7448982,Sonora Hot Dogs,30.321008140761904,-97.73967835449685,Food Truck
Rosedale,30.3133901,-97.7448982,Rosedale Market,30.315105956062375,-97.74157029987832,Convenience Store
Rosedale,30.3133901,-97.7448982,Tiny Boxwoods,30.306057697513648,-97.74978892043808,American Restaurant
Rosedale,30.3133901,-97.7448982,Gusto Italian Kitchen + Wine Bar,30.318305869747537,-97.73994611899847,Italian Restaurant
Rosedale,30.3133901,-97.7448982,Olive & June,30.307449798607802,-97.7510456265514,Italian Restaurant
Rosedale,30.3133901,-97.7448982,Brykerwood Veterinary Clinic,30.30597767205893,-97.74961077708609,Veterinarian
Rosedale,30.3133901,-97.7448982,Maru Japanese Restaurant,30.317909257344578,-97.74016180150817,Japanese Restaurant
Rosedale,30.3133901,-97.7448982,Gourdough's,30.32087216000885,-97.7395357862305,Donut Shop
Rosedale,30.3133901,-97.7448982,Santa Rita Tex Mex Cantina,30.30670942848381,-97.74428785291576,Mexican Restaurant
Rosedale,30.3133901,-97.7448982,Phoenicia,30.318017904132198,-97.73974778875409,Middle Eastern Restaurant
Rosedale,30.3133901,-97.7448982,Brick Oven on 35th,30.3076101416068,-97.7509406874975,Italian Restaurant
Rosedale,30.3133901,-97.7448982,Breath And Body Yoga,30.319120538223185,-97.73961832886357,Yoga Studio
Rosedale,30.3133901,-97.7448982,Jimmy John's,30.308272508250294,-97.7400091947033,Sandwich Place
Rosedale,30.3133901,-97.7448982,Blue Elephant,30.308318409605658,-97.74003674392058,Clothing Store
Rosedale,30.3133901,-97.7448982,Chipotle Mexican Grill,30.31258234041304,-97.73861281575586,Mexican Restaurant
Rosedale,30.3133901,-97.7448982,Salon Hush,30.307783264949382,-97.75240290878295,Cosmetics Shop
Rosedale,30.3133901,-97.7448982,Lee's Meat Market,30.308671962603388,-97.75071300510969,Sandwich Place
Rosedale,30.3133901,-97.7448982,GAP,30.3069042278845,-97.74060978294116,Clothing Store
Rosedale,30.3133901,-97.7448982,MedSavers Pharmacy,30.308453999999998,-97.752769,Pharmacy
Rosedale,30.3133901,-97.7448982,SUBWAY,30.30790440160661,-97.74947446441803,Sandwich Place
Rosedale,30.3133901,-97.7448982,Austin's Pizza,30.307448440962386,-97.7507995886882,Pizza Place
Rosedale,30.3133901,-97.7448982,Sunshine Gardens,30.317669320221697,-97.73642140680671,Garden
Rosedale,30.3133901,-97.7448982,Fitness 360,30.314983173936735,-97.73522234143438,Gym
Rosedale,30.3133901,-97.7448982,Yogurt Planet,30.315166802809706,-97.73553813327919,Frozen Yogurt Shop
Rosedale,30.3133901,-97.7448982,Wells Fargo,30.30679966307638,-97.75089740753174,Bank
Rosedale,30.3133901,-97.7448982,Jersey Mike's Subs,30.314746000000003,-97.734953,Sandwich Place
Rosedale,30.3133901,-97.7448982,Things Celtic,30.30821268811748,-97.75280655874764,Gift Shop
Rosedale,30.3133901,-97.7448982,Starbucks,30.306594,-97.749274,Coffee Shop
Rosedale,30.3133901,-97.7448982,Orangetheory Fitness,30.3148271,-97.7351842,Gym / Fitness Center
Rosedale,30.3133901,-97.7448982,Paper Place,30.30810248257458,-97.73994062658372,Gift Shop
Rosedale,30.3133901,-97.7448982,AT&T,30.31252098083496,-97.73865509033203,Mobile Phone Shop
Rosedale,30.3133901,-97.7448982,Snow Pea,30.30860437680467,-97.75151714102851,Asian Restaurant
Rosedale,30.3133901,-97.7448982,Top Drawer Thrift,30.32017384136734,-97.73940484715182,Thrift / Vintage Store
Rosedale,30.3133901,-97.7448982,francesca's,30.308451,-97.73999,Boutique
Rosedale,30.3133901,-97.7448982,Kolache Factory,30.304845647301374,-97.74370474909114,Bakery
Rosedale,30.3133901,-97.7448982,Great Clips,30.315107351245402,-97.73543106880902,Salon / Barbershop
Rosedale,30.3133901,-97.7448982,Avis Car Rental,30.307671999999997,-97.750948,Rental Car Location
Rosedale,30.3133901,-97.7448982,Mattress Firm,30.307022,-97.742175,Mattress Store
Rosedale,30.3133901,-97.7448982,Shell,30.308706003312455,-97.74253067368477,Gas Station
